#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	identity	idPct
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	13044	3725	WAI3295_tig122_Sanc_ToxTA	+	9525	13524	4000	2814/3724	75.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	13044	3725	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	9534	13532	3999	2813/3722	75.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	13044	3725	WAI2431_Chr07_Sanc_ToxTA	+	9530	13529	4000	2815/3725	75.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	13044	3725	WAI2411_Chr02_Sanc_ToxTA	+	9536	13535	4000	2815/3725	75.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	12131	2812	K9_Horizon_ToxTA	+	11130	14215	3086	2057/2812	73.2%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	12131	2812	K6_Horizon_ToxTA	+	11108	14193	3086	2057/2812	73.2%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	12131	2812	K11_Horizon_ToxTA	+	11108	14193	3086	2057/2812	73.2%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9320	13044	3725	CS10_Chr08_Sanc_ToxTA	+	9538	13539	4002	2815/3725	75.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	9523	14057	4535	DAOMC182701_tig02_ToxTA	+	10131	14591	4461	2829/3974	71.2%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	10223	12765	2543	T103-1_tig175rc_Horizon_Mid_ToxTA	+	17332	19874	2543	2318/2543	91.2%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	10699	14057	3359	Aventri_BMP2768_Sanctuary_ToxTA	+	11050	14080	3031	1966/2813	69.9%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	11713	13165	1453	Den17_Horizon_ToxTA	+	18342	19839	1498	1326/1447	91.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	11713	13165	1453	1CBFP_cont1.4_Horiz_ToxTA	+	18342	19839	1498	1326/1447	91.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12062	13864	1803	I73-1_contig_3_Horizon_ToxTA	+	12118	13709	1592	1106/1505	73.5%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12062	13864	1803	I-34-1_Horizon_ToxTA	+	12118	13709	1592	1106/1505	73.5%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12062	14057	1996	M4_chr6_Horiz_ToxTA	+	12118	13902	1785	1289/1698	75.9%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12062	14057	1996	I-33-16_Horizon_ToxTA	+	17388	19172	1785	1289/1698	75.9%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12062	14057	1996	Den17_Horizon_ToxTA	+	18433	20217	1785	1289/1698	75.9%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12062	14057	1996	1CBFP_cont1.4_Horiz_ToxTA	+	18433	20217	1785	1289/1698	75.9%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12744	12943	200	T103-1_tig175rc_Horizon_Mid_ToxTA	+	25657	25856	200	187/200	93.5%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	12934	13165	232	T103-1_tig174rc_Horizon_End_ToxTA	+	1	277	277	176/226	77.9%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13380	14057	678	C16-42_tig2136_ToxTA_End	+	1	678	678	676/678	99.7%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	WAI3398_Chr04_Sanc_ToxTA	+	13465	14073	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	WAI3384_Chr16_Sanc_ToxTA	+	13464	14072	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	WAI3382_Chr06_Sanc_ToxTA	+	13463	14071	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	WAI3295_tig122_Sanc_ToxTA	+	13457	14065	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	13465	14073	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	WAI2431_Chr07_Sanc_ToxTA	+	13462	14070	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	WAI2411_Chr02_Sanc_ToxTA	+	13468	14076	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	CS10_Chr08_Sanc_ToxTA	+	13472	14080	609	459/604	76.0%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13454	14057	604	T103-1_tig174rc_Horizon_End_ToxTA	+	47	655	609	561/604	92.9%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13476	14057	582	WAI3285_Chr02_Sanc_ToxTA	+	13434	14016	583	446/582	76.6%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13859	14057	199	I73-1_contig_3_Horizon_ToxTA	+	19080	19278	199	188/199	94.5%
Pnod_LDN03-Sn4_Chr08_ToxTA	+	13859	14057	199	I-34-1_Horizon_ToxTA	+	19080	19278	199	188/199	94.5%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI3285_Chr02_Sanc_ToxTA	+	1	8060	8060	7860/7916	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI3398_Chr04_Sanc_ToxTA	+	1	8092	8092	7888/7946	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI2411_Chr02_Sanc_ToxTA	+	1	8097	8097	7892/7948	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI2431_Chr07_Sanc_ToxTA	+	1	8090	8090	7887/7944	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI3382_Chr06_Sanc_ToxTA	+	1	8090	8090	7889/7945	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI3295_tig122_Sanc_ToxTA	+	1	8086	8086	7882/7941	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	1	8092	8092	7889/7946	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	WAI3384_Chr16_Sanc_ToxTA	+	1	8092	8092	7889/7948	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	SN15_Chr05_Horiz_ToxTA	+	1	7996	7996	7892/7953	99.2%
Pnod_Sn2000_Chr08_ToxTA	+	1	7952	7952	T103-1_tig144_Horizon_Start_ToxTA	+	1	7952	7952	7890/7951	99.2%
Pnod_Sn2000_Chr08_ToxTA	+	1	5112	5112	K9_Horizon_ToxTA	+	1	5179	5179	5049/5112	98.8%
Pnod_Sn2000_Chr08_ToxTA	+	1	5112	5112	K6_Horizon_ToxTA	+	1	5157	5157	5049/5112	98.8%
Pnod_Sn2000_Chr08_ToxTA	+	1	5112	5112	K11_Horizon_ToxTA	+	1	5157	5157	5049/5112	98.8%
Pnod_Sn2000_Chr08_ToxTA	+	1	7954	7954	CS10_Chr08_Sanc_ToxTA	+	1	8099	8099	7895/7954	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	1	13045	13045	Aventri_BMP2768_Sanctuary_ToxTA	+	1	13539	13539	11880/12917	92.0%
Pnod_Sn2000_Chr08_ToxTA	+	1	13166	13166	I73-1_contig_3_Horizon_ToxTA	+	1	13524	13524	12102/12997	93.1%
Pnod_Sn2000_Chr08_ToxTA	+	1	13166	13166	I-34-1_Horizon_ToxTA	+	1	13524	13524	12102/12997	93.1%
Pnod_Sn2000_Chr08_ToxTA	+	1	13166	13166	M4_chr6_Horiz_ToxTA	+	1	13524	13524	12100/12997	93.1%
Pnod_Sn2000_Chr08_ToxTA	+	1	7952	7952	I-33-16_Horizon_ToxTA	+	1	8193	8193	7889/7952	99.2%
Pnod_Sn2000_Chr08_ToxTA	+	1	11012	11012	Den17_Horizon_ToxTA	+	4	11328	11325	10142/10849	93.5%
Pnod_Sn2000_Chr08_ToxTA	+	1	11012	11012	1CBFP_cont1.4_Horiz_ToxTA	+	4	11328	11325	10142/10849	93.5%
Pnod_Sn2000_Chr08_ToxTA	+	1	7117	7117	DAOMC182701_tig02_ToxTA	+	1	7106	7106	7061/7106	99.4%
Pnod_Sn2000_Chr08_ToxTA	+	1	7952	7952	C16-42F_tig894rc_ToxTA_start	+	1	7952	7952	7939/7952	99.8%
Pnod_Sn2000_Chr08_ToxTA	+	1	8683	8683	G211-5_tig03rc_ToxTA	+	1	8683	8683	8644/8683	99.6%
Pnod_Sn2000_Chr08_ToxTA	+	1	14058	14058	Pnod_LDN03-Sn4_Chr08_ToxTA	+	1	14057	14057	14001/14057	99.6%
Pnod_Sn2000_Chr08_ToxTA	+	1	13166	13166	S419-22F_tig62_ToxTA	+	1	13166	13166	13098/13166	99.5%
Pnod_Sn2000_Chr08_ToxTA	+	1	14058	14058	006_SN-004_tig74rc_ToxTA	+	1	14058	14058	13989/14058	99.5%
Pnod_Sn2000_Chr08_ToxTA	+	1	14058	14058	S415-3_tig05_ToxTA	+	1	14058	14058	13994/14058	99.5%
Pnod_Sn2000_Chr08_ToxTA	+	1	14058	14058	B313-13_tig31rc_ToxTA	+	1	14058	14058	13998/14058	99.6%
Pnod_Sn2000_Chr08_ToxTA	+	1	14058	14058	Pnod_Sn2000_Chr08_ToxTA	+	1	14058	14058	14058/14058	100.0%
Pnod_Sn2000_Chr08_ToxTA	+	5053	7954	2902	K6_Horizon_ToxTA	+	6624	9669	3046	2877/2902	99.1%
Pnod_Sn2000_Chr08_ToxTA	+	5053	7954	2902	K9_Horizon_ToxTA	+	6646	9691	3046	2878/2902	99.2%
Pnod_Sn2000_Chr08_ToxTA	+	5053	7954	2902	K11_Horizon_ToxTA	+	6624	9669	3046	2878/2902	99.2%
Pnod_Sn2000_Chr08_ToxTA	+	7113	13313	6201	DAOMC182701_tig02_ToxTA	+	8582	14369	5788	4986/5713	87.3%
Pnod_Sn2000_Chr08_ToxTA	+	7942	8364	423	T103-1_tig144_Horizon_Start_ToxTA	+	8485	8905	421	380/421	90.3%
Pnod_Sn2000_Chr08_ToxTA	+	7942	8710	769	I-33-16_Horizon_ToxTA	+	8726	9500	775	690/767	90.0%
Pnod_Sn2000_Chr08_ToxTA	+	7942	8877	936	M4_chr6_Horiz_ToxTA	+	8726	9661	936	839/934	89.8%
Pnod_Sn2000_Chr08_ToxTA	+	7942	8877	936	I73-1_contig_3_Horizon_ToxTA	+	8726	9661	936	839/934	89.8%
Pnod_Sn2000_Chr08_ToxTA	+	7942	8877	936	I-34-1_Horizon_ToxTA	+	8726	9661	936	839/934	89.8%
Pnod_Sn2000_Chr08_ToxTA	+	7942	8877	936	Den17_Horizon_ToxTA	+	8729	9664	936	839/934	89.8%
Pnod_Sn2000_Chr08_ToxTA	+	7942	8877	936	1CBFP_cont1.4_Horiz_ToxTA	+	8729	9664	936	839/934	89.8%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI3285_Chr02_Sanc_ToxTA	+	8599	9517	919	656/917	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI2431_Chr07_Sanc_ToxTA	+	8629	9549	921	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	13784	5833	SN15_Chr05_Horiz_ToxTA	+	8535	15107	6573	3773/5451	69.2%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	8631	9553	923	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI3398_Chr04_Sanc_ToxTA	+	8631	9550	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI3384_Chr16_Sanc_ToxTA	+	8631	9550	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI3382_Chr06_Sanc_ToxTA	+	8629	9548	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI3295_tig122_Sanc_ToxTA	+	8625	9544	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	WAI2411_Chr02_Sanc_ToxTA	+	8636	9555	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	K9_Horizon_ToxTA	+	10230	11149	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	K6_Horizon_ToxTA	+	10208	11127	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	K11_Horizon_ToxTA	+	10208	11127	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	8869	918	CS10_Chr08_Sanc_ToxTA	+	8638	9557	920	656/918	71.5%
Pnod_Sn2000_Chr08_ToxTA	+	7952	11100	3149	Aventri_BMP2768_Sanctuary_ToxTA	+	8638	11722	3085	2050/2879	71.2%
Pnod_Sn2000_Chr08_ToxTA	+	8356	8452	97	T103-1_tig144_Horizon_Start_ToxTA	+	14165	14261	97	89/97	91.8%
Pnod_Sn2000_Chr08_ToxTA	+	8356	8826	471	T103-1_tig175rc_Horizon_Mid_ToxTA	+	4823	5293	471	421/471	89.4%
Pnod_Sn2000_Chr08_ToxTA	+	8373	13313	4941	SN15_Chr05_Horiz_ToxTA	+	20280	25389	5110	3909/4721	82.8%
Pnod_Sn2000_Chr08_ToxTA	+	8580	14058	5479	SN15_Chr05_Horiz_ToxTA	+	20359	25611	5253	3327/4705	70.7%
Pnod_Sn2000_Chr08_ToxTA	+	8685	8877	193	I-33-16_Horizon_ToxTA	+	14737	14931	195	169/193	87.6%
Pnod_Sn2000_Chr08_ToxTA	+	8783	8877	95	T103-1_tig175rc_Horizon_Mid_ToxTA	+	11108	11205	98	75/93	80.6%
Pnod_Sn2000_Chr08_ToxTA	+	8902	14058	5157	DAOMC182701_tig02_ToxTA	+	9131	14591	5461	3275/4709	69.5%
Pnod_Sn2000_Chr08_ToxTA	+	9000	14058	5059	G211-5_tig03rc_ToxTA	+	10523	15581	5059	5023/5059	99.3%
Pnod_Sn2000_Chr08_ToxTA	+	9314	10242	929	T103-1_tig175rc_Horizon_Mid_ToxTA	+	11167	12099	933	840/929	90.4%
Pnod_Sn2000_Chr08_ToxTA	+	9314	14057	4744	SN15_Chr05_Horiz_ToxTA	+	9425	14491	5067	3134/4369	71.7%
Pnod_Sn2000_Chr08_ToxTA	+	9314	12309	2996	C16-42F_tig1781rc_ToxTA_Mid	+	1	3000	3000	2968/2996	99.1%
Pnod_Sn2000_Chr08_ToxTA	+	9314	13166	3853	I-33-16_Horizon_ToxTA	+	14893	18794	3902	3486/3847	90.6%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI3285_Chr02_Sanc_ToxTA	+	9498	13475	3978	2824/3722	75.9%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI3398_Chr04_Sanc_ToxTA	+	9531	13532	4002	2825/3725	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI3384_Chr16_Sanc_ToxTA	+	9531	13531	4001	2824/3724	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI3382_Chr06_Sanc_ToxTA	+	9529	13530	4002	2825/3725	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI3295_tig122_Sanc_ToxTA	+	9525	13524	4000	2824/3724	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	9534	13532	3999	2823/3722	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI2431_Chr07_Sanc_ToxTA	+	9530	13529	4000	2825/3725	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	WAI2411_Chr02_Sanc_ToxTA	+	9536	13535	4000	2825/3725	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	9321	12132	2812	K9_Horizon_ToxTA	+	11130	14215	3086	2064/2812	73.4%
Pnod_Sn2000_Chr08_ToxTA	+	9321	12132	2812	K6_Horizon_ToxTA	+	11108	14193	3086	2064/2812	73.4%
Pnod_Sn2000_Chr08_ToxTA	+	9321	12132	2812	K11_Horizon_ToxTA	+	11108	14193	3086	2064/2812	73.4%
Pnod_Sn2000_Chr08_ToxTA	+	9321	13045	3725	CS10_Chr08_Sanc_ToxTA	+	9538	13539	4002	2825/3725	75.8%
Pnod_Sn2000_Chr08_ToxTA	+	10224	12766	2543	T103-1_tig175rc_Horizon_Mid_ToxTA	+	17332	19874	2543	2320/2543	91.2%
Pnod_Sn2000_Chr08_ToxTA	+	10700	14058	3359	Aventri_BMP2768_Sanctuary_ToxTA	+	11050	14080	3031	1962/2814	69.7%
Pnod_Sn2000_Chr08_ToxTA	+	11714	13166	1453	Den17_Horizon_ToxTA	+	18342	19839	1498	1330/1447	91.9%
Pnod_Sn2000_Chr08_ToxTA	+	11714	13166	1453	1CBFP_cont1.4_Horiz_ToxTA	+	18342	19839	1498	1330/1447	91.9%
Pnod_Sn2000_Chr08_ToxTA	+	12063	13865	1803	I73-1_contig_3_Horizon_ToxTA	+	12118	13709	1592	1105/1505	73.4%
Pnod_Sn2000_Chr08_ToxTA	+	12063	13865	1803	I-34-1_Horizon_ToxTA	+	12118	13709	1592	1105/1505	73.4%
Pnod_Sn2000_Chr08_ToxTA	+	12063	14058	1996	M4_chr6_Horiz_ToxTA	+	12118	13902	1785	1288/1698	75.9%
Pnod_Sn2000_Chr08_ToxTA	+	12063	14058	1996	I-33-16_Horizon_ToxTA	+	17388	19172	1785	1288/1698	75.9%
Pnod_Sn2000_Chr08_ToxTA	+	12063	14058	1996	Den17_Horizon_ToxTA	+	18433	20217	1785	1288/1698	75.9%
Pnod_Sn2000_Chr08_ToxTA	+	12063	14058	1996	1CBFP_cont1.4_Horiz_ToxTA	+	18433	20217	1785	1288/1698	75.9%
Pnod_Sn2000_Chr08_ToxTA	+	12745	12944	200	T103-1_tig175rc_Horizon_Mid_ToxTA	+	25657	25856	200	189/200	94.5%
Pnod_Sn2000_Chr08_ToxTA	+	12935	13166	232	T103-1_tig174rc_Horizon_End_ToxTA	+	1	277	277	176/226	77.9%
Pnod_Sn2000_Chr08_ToxTA	+	13381	14058	678	C16-42_tig2136_ToxTA_End	+	1	678	678	676/678	99.7%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	WAI3398_Chr04_Sanc_ToxTA	+	13465	14073	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	WAI3384_Chr16_Sanc_ToxTA	+	13464	14072	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	WAI3382_Chr06_Sanc_ToxTA	+	13463	14071	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	WAI3295_tig122_Sanc_ToxTA	+	13457	14065	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	13465	14073	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	WAI2431_Chr07_Sanc_ToxTA	+	13462	14070	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	WAI2411_Chr02_Sanc_ToxTA	+	13468	14076	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	CS10_Chr08_Sanc_ToxTA	+	13472	14080	609	459/604	76.0%
Pnod_Sn2000_Chr08_ToxTA	+	13455	14058	604	T103-1_tig174rc_Horizon_End_ToxTA	+	47	655	609	561/604	92.9%
Pnod_Sn2000_Chr08_ToxTA	+	13477	14058	582	WAI3285_Chr02_Sanc_ToxTA	+	13434	14016	583	446/582	76.6%
Pnod_Sn2000_Chr08_ToxTA	+	13860	14058	199	I73-1_contig_3_Horizon_ToxTA	+	19080	19278	199	188/199	94.5%
Pnod_Sn2000_Chr08_ToxTA	+	13860	14058	199	I-34-1_Horizon_ToxTA	+	19080	19278	199	188/199	94.5%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI3285_Chr02_Sanc_ToxTA	+	1	8060	8060	7844/7916	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI3398_Chr04_Sanc_ToxTA	+	1	8092	8092	7872/7946	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI2411_Chr02_Sanc_ToxTA	+	1	8097	8097	7876/7948	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI2431_Chr07_Sanc_ToxTA	+	1	8090	8090	7871/7944	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI3382_Chr06_Sanc_ToxTA	+	1	8090	8090	7873/7945	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI3295_tig122_Sanc_ToxTA	+	1	8086	8086	7866/7941	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	1	8092	8092	7873/7946	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	WAI3384_Chr16_Sanc_ToxTA	+	1	8092	8092	7873/7948	99.1%
S415-3_tig05_ToxTA	+	1	7954	7954	SN15_Chr05_Horiz_ToxTA	+	1	7996	7996	7879/7953	99.1%
S415-3_tig05_ToxTA	+	1	7952	7952	T103-1_tig144_Horizon_Start_ToxTA	+	1	7952	7952	7875/7951	99.0%
S415-3_tig05_ToxTA	+	1	5112	5112	K9_Horizon_ToxTA	+	1	5179	5179	5033/5112	98.5%
S415-3_tig05_ToxTA	+	1	5112	5112	K6_Horizon_ToxTA	+	1	5157	5157	5033/5112	98.5%
S415-3_tig05_ToxTA	+	1	5112	5112	K11_Horizon_ToxTA	+	1	5157	5157	5033/5112	98.5%
S415-3_tig05_ToxTA	+	1	7954	7954	CS10_Chr08_Sanc_ToxTA	+	1	8099	8099	7878/7954	99.0%
S415-3_tig05_ToxTA	+	1	13045	13045	Aventri_BMP2768_Sanctuary_ToxTA	+	1	13539	13539	11857/12911	91.8%
S415-3_tig05_ToxTA	+	1	13166	13166	I73-1_contig_3_Horizon_ToxTA	+	1	13524	13524	12087/12999	93.0%
S415-3_tig05_ToxTA	+	1	13166	13166	I-34-1_Horizon_ToxTA	+	1	13524	13524	12087/12999	93.0%
S415-3_tig05_ToxTA	+	1	13166	13166	M4_chr6_Horiz_ToxTA	+	1	13524	13524	12085/12999	93.0%
S415-3_tig05_ToxTA	+	1	7952	7952	I-33-16_Horizon_ToxTA	+	1	8193	8193	7874/7952	99.0%
S415-3_tig05_ToxTA	+	1	11012	11012	Den17_Horizon_ToxTA	+	4	11328	11325	10130/10851	93.4%
S415-3_tig05_ToxTA	+	1	11012	11012	1CBFP_cont1.4_Horiz_ToxTA	+	4	11328	11325	10130/10851	93.4%
S415-3_tig05_ToxTA	+	1	7117	7117	DAOMC182701_tig02_ToxTA	+	1	7106	7106	7049/7106	99.2%
S415-3_tig05_ToxTA	+	1	7952	7952	C16-42F_tig894rc_ToxTA_start	+	1	7952	7952	7924/7952	99.6%
S415-3_tig05_ToxTA	+	1	8683	8683	G211-5_tig03rc_ToxTA	+	1	8683	8683	8633/8683	99.4%
S415-3_tig05_ToxTA	+	1	14058	14058	Pnod_LDN03-Sn4_Chr08_ToxTA	+	1	14057	14057	14037/14057	99.9%
S415-3_tig05_ToxTA	+	1	13166	13166	S419-22F_tig62_ToxTA	+	1	13166	13166	13149/13166	99.9%
S415-3_tig05_ToxTA	+	1	14058	14058	Pnod_Sn2000_Chr08_ToxTA	+	1	14058	14058	13994/14058	99.5%
S415-3_tig05_ToxTA	+	1	14058	14058	006_SN-004_tig74rc_ToxTA	+	1	14058	14058	14041/14058	99.9%
S415-3_tig05_ToxTA	+	1	14058	14058	B313-13_tig31rc_ToxTA	+	1	14058	14058	14050/14058	99.9%
S415-3_tig05_ToxTA	+	1	14058	14058	S415-3_tig05_ToxTA	+	1	14058	14058	14058/14058	100.0%
S415-3_tig05_ToxTA	+	5053	7954	2902	K6_Horizon_ToxTA	+	6624	9669	3046	2876/2902	99.1%
S415-3_tig05_ToxTA	+	5053	7954	2902	K9_Horizon_ToxTA	+	6646	9691	3046	2877/2902	99.1%
S415-3_tig05_ToxTA	+	5053	7954	2902	K11_Horizon_ToxTA	+	6624	9669	3046	2877/2902	99.1%
S415-3_tig05_ToxTA	+	7113	13313	6201	DAOMC182701_tig02_ToxTA	+	8582	14369	5788	4981/5718	87.1%
S415-3_tig05_ToxTA	+	7942	8364	423	T103-1_tig144_Horizon_Start_ToxTA	+	8485	8905	421	379/421	90.0%
S415-3_tig05_ToxTA	+	7942	8710	769	I-33-16_Horizon_ToxTA	+	8726	9500	775	690/767	90.0%
S415-3_tig05_ToxTA	+	7942	8877	936	M4_chr6_Horiz_ToxTA	+	8726	9661	936	840/934	89.9%
S415-3_tig05_ToxTA	+	7942	8877	936	I73-1_contig_3_Horizon_ToxTA	+	8726	9661	936	840/934	89.9%
S415-3_tig05_ToxTA	+	7942	8877	936	I-34-1_Horizon_ToxTA	+	8726	9661	936	840/934	89.9%
S415-3_tig05_ToxTA	+	7942	8877	936	Den17_Horizon_ToxTA	+	8729	9664	936	840/934	89.9%
S415-3_tig05_ToxTA	+	7942	8877	936	1CBFP_cont1.4_Horiz_ToxTA	+	8729	9664	936	840/934	89.9%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI3285_Chr02_Sanc_ToxTA	+	8599	9517	919	655/917	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI2431_Chr07_Sanc_ToxTA	+	8629	9549	921	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	13983	6032	SN15_Chr05_Horiz_ToxTA	+	8535	15110	6576	3830/5539	69.1%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI2432_tig045_chr08_chr07_Sanc_ToxTA	+	8631	9553	923	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI3398_Chr04_Sanc_ToxTA	+	8631	9550	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI3384_Chr16_Sanc_ToxTA	+	8631	9550	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI3382_Chr06_Sanc_ToxTA	+	8629	9548	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI3295_tig122_Sanc_ToxTA	+	8625	9544	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	WAI2411_Chr02_Sanc_ToxTA	+	8636	9555	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	K9_Horizon_ToxTA	+	10230	11149	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	K6_Horizon_ToxTA	+	10208	11127	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	K11_Horizon_ToxTA	+	10208	11127	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	8869	918	CS10_Chr08_Sanc_ToxTA	+	8638	9557	920	655/918	71.4%
S415-3_tig05_ToxTA	+	7952	11100	3149	Aventri_BMP2768_Sanctuary_ToxTA	+	8638	11722	3085	2053/2862	71.7%
S415-3_tig05_ToxTA	+	8356	8452	97	T103-1_tig144_Horizon_Start_ToxTA	+	14165	14261	97	90/97	92.8%
